Date,Symbol,Strategy
2026-01-06T09:15:00+05:30,FIVESTAR,Hourly Support Buy
2025-09-22T13:00:00+05:30,FIVESTAR,Hourly Resistence Sell
2025-11-06T15:15:00+05:30,FIVESTAR,Hourly Resistence Sell
2026-02-11T09:15:00+05:30,FIVESTAR,Hourly Resistence Sell
2026-02-25T15:15:00+05:30,FIVESTAR,Hourly Resistence Sell
2026-02-23T09:15:00+05:30,EMIL,HCB Buy
2025-12-30T09:15:00+05:30,EMIL,HCB Sell
2026-03-04T09:15:00+05:30,EMIL,HCB Sell
2025-10-08T09:15:00+05:30,EMIL,Hourly Support Buy
2025-12-31T09:15:00+05:30,EMIL,Hourly Support Buy
2026-03-12T13:00:00+05:30,EMIL,Hourly Support Buy
2025-10-29T15:00:00+05:30,MASTERTR,Hourly Support Buy
2025-09-22T15:15:00+05:30,MASTERTR,Hourly Resistence Sell
2025-10-30T15:00:00+05:30,MASTERTR,Hourly Resistence Sell
2025-10-24T09:15:00+05:30,COCHINSHIP,HCB Buy
2025-12-24T09:15:00+05:30,COCHINSHIP,HCB Buy
2025-12-26T09:15:00+05:30,COCHINSHIP,HCB Buy
2025-12-29T09:15:00+05:30,COCHINSHIP,HCB Buy
2026-01-28T09:15:00+05:30,COCHINSHIP,HCB Buy
2026-01-29T09:15:00+05:30,COCHINSHIP,HCB Buy
2026-02-01T09:15:00+05:30,COCHINSHIP,HCB Buy
2026-02-10T09:15:00+05:30,COCHINSHIP,HCB Buy
2025-10-06T09:15:00+05:30,COCHINSHIP,HCB Sell
2025-10-08T09:15:00+05:30,COCHINSHIP,HCB Sell
2025-10-13T09:15:00+05:30,COCHINSHIP,HCB Sell
2025-11-24T09:15:00+05:30,COCHINSHIP,HCB Sell
2025-12-09T09:15:00+05:30,COCHINSHIP,HCB Sell
2026-01-20T09:15:00+05:30,COCHINSHIP,HCB Sell
2026-03-04T09:15:00+05:30,COCHINSHIP,HCB Sell
2026-03-19T09:15:00+05:30,COCHINSHIP,HCB Sell
2025-10-01T09:15:00+05:30,COCHINSHIP,Hourly Support Buy
2025-10-07T09:15:00+05:30,COCHINSHIP,Hourly Support Buy
2025-10-24T09:15:00+05:30,COCHINSHIP,Hourly Support Buy
2026-01-05T09:15:00+05:30,COCHINSHIP,Hourly Support Buy
2026-02-09T09:15:00+05:30,COCHINSHIP,Hourly Support Buy
2026-01-20T09:15:00+05:30,COCHINSHIP,Hourly Resistence Sell
2025-10-09T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-10T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-15T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-23T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-24T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-27T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-28T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-29T09:15:00+05:30,INOXWIND,HCB Buy
2025-11-03T09:15:00+05:30,INOXWIND,HCB Buy
2025-12-19T09:15:00+05:30,INOXWIND,HCB Buy
2025-12-22T09:15:00+05:30,INOXWIND,HCB Buy
2025-12-26T09:15:00+05:30,INOXWIND,HCB Buy
2025-12-29T09:15:00+05:30,INOXWIND,HCB Buy
2026-02-04T09:15:00+05:30,INOXWIND,HCB Buy
2026-02-09T09:15:00+05:30,INOXWIND,HCB Buy
2026-02-10T09:15:00+05:30,INOXWIND,HCB Buy
2025-10-06T09:15:00+05:30,INOXWIND,HCB Sell
2025-10-08T09:15:00+05:30,INOXWIND,HCB Sell
2025-11-06T09:15:00+05:30,INOXWIND,HCB Sell
2025-11-07T09:15:00+05:30,INOXWIND,HCB Sell
2025-11-13T09:15:00+05:30,INOXWIND,HCB Sell
2025-11-18T09:15:00+05:30,INOXWIND,HCB Sell
2025-11-20T09:15:00+05:30,INOXWIND,HCB Sell
2025-11-25T09:15:00+05:30,INOXWIND,HCB Sell
2025-12-02T09:15:00+05:30,INOXWIND,HCB Sell
2025-12-03T09:15:00+05:30,INOXWIND,HCB Sell
2025-12-05T09:15:00+05:30,INOXWIND,HCB Sell
2025-12-09T09:15:00+05:30,INOXWIND,HCB Sell
2025-12-18T09:15:00+05:30,INOXWIND,HCB Sell
2025-12-30T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-06T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-09T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-12T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-19T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-20T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-27T09:15:00+05:30,INOXWIND,HCB Sell
2026-01-30T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-01T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-06T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-13T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-17T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-20T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-25T09:15:00+05:30,INOXWIND,HCB Sell
2026-02-27T09:15:00+05:30,INOXWIND,HCB Sell
2026-03-04T09:15:00+05:30,INOXWIND,HCB Sell
2026-03-12T09:15:00+05:30,INOXWIND,HCB Sell
2026-03-13T09:15:00+05:30,INOXWIND,HCB Sell
2026-03-16T09:15:00+05:30,INOXWIND,HCB Sell
2026-03-17T09:15:00+05:30,INOXWIND,HCB Sell
2026-03-19T09:15:00+05:30,INOXWIND,HCB Sell
2025-09-15T09:15:00+05:30,INOXWIND,Hourly Support Buy
2025-09-17T09:15:00+05:30,INOXWIND,Hourly Support Buy
2025-09-19T15:00:00+05:30,INOXWIND,Hourly Support Buy
2025-09-19T15:15:00+05:30,INOXWIND,Hourly Support Buy
2026-02-26T09:15:00+05:30,INOXWIND,Hourly Support Buy
2026-02-03T15:15:00+05:30,INOXWIND,Hourly Resistence Sell
2026-03-16T09:15:00+05:30,INOXWIND,Hourly Resistence Sell
2025-09-12T15:15:00+05:30,SANGHVIMOV,Hourly Support Buy
2025-10-31T09:15:00+05:30,URBANCO,HCB Buy
2025-12-24T09:15:00+05:30,URBANCO,HCB Buy
2025-12-31T09:15:00+05:30,URBANCO,HCB Buy
2026-01-01T09:15:00+05:30,URBANCO,HCB Buy
2026-01-13T09:15:00+05:30,URBANCO,HCB Buy
2026-02-09T09:15:00+05:30,URBANCO,HCB Buy
2026-02-10T09:15:00+05:30,URBANCO,HCB Buy
2026-03-10T09:15:00+05:30,URBANCO,HCB Buy
2026-03-11T09:15:00+05:30,URBANCO,HCB Buy
2026-03-16T09:15:00+05:30,URBANCO,HCB Buy
2025-10-17T09:15:00+05:30,URBANCO,HCB Sell
2025-10-24T09:15:00+05:30,URBANCO,HCB Sell
2025-11-04T09:15:00+05:30,URBANCO,HCB Sell
2025-11-06T09:15:00+05:30,URBANCO,HCB Sell
2025-11-07T09:15:00+05:30,URBANCO,HCB Sell
2025-11-25T09:15:00+05:30,URBANCO,HCB Sell
2025-11-28T09:15:00+05:30,URBANCO,HCB Sell
2025-12-03T09:15:00+05:30,URBANCO,HCB Sell
2025-12-05T09:15:00+05:30,URBANCO,HCB Sell
2025-12-09T09:15:00+05:30,URBANCO,HCB Sell
2025-12-16T09:15:00+05:30,URBANCO,HCB Sell
2025-12-23T09:15:00+05:30,URBANCO,HCB Sell
2026-01-12T09:15:00+05:30,URBANCO,HCB Sell
2026-01-20T09:15:00+05:30,URBANCO,HCB Sell
2026-02-01T09:15:00+05:30,URBANCO,HCB Sell
2026-02-04T09:15:00+05:30,URBANCO,HCB Sell
2026-02-12T09:15:00+05:30,URBANCO,HCB Sell
2026-02-16T09:15:00+05:30,URBANCO,HCB Sell
2026-02-20T09:15:00+05:30,URBANCO,HCB Sell
2026-02-24T09:15:00+05:30,URBANCO,HCB Sell
2026-02-27T09:15:00+05:30,URBANCO,HCB Sell
2025-09-26T10:00:00+05:30,URBANCO,Hourly Support Buy
2025-10-31T09:15:00+05:30,URBANCO,Hourly Support Buy
2025-12-10T09:15:00+05:30,URBANCO,Hourly Support Buy
2025-12-19T09:15:00+05:30,URBANCO,Hourly Support Buy
2025-11-28T09:15:00+05:30,URBANCO,Hourly Resistence Sell
2026-02-09T15:15:00+05:30,URBANCO,Hourly Resistence Sell
2026-03-12T09:30:00+05:30,URBANCO,Hourly Resistence Sell
2025-11-17T09:15:00+05:30,BLSE,HCB Buy
2025-11-26T11:15:00+05:30,BLSE,Hourly Support Buy
2025-10-01T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-10-03T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-10-06T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-10-07T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-10-09T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-10-27T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-10-28T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-11-10T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-11-11T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-11-12T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-11-13T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-11-26T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-12-02T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-12-04T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-12-22T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-12-29T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-12-31T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-01-01T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-01-02T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-01-14T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-02-10T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-02-17T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-02-20T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-02-25T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-02-26T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-03-05T09:15:00+05:30,INDUSINDBK,HCB Buy
2026-03-06T09:15:00+05:30,INDUSINDBK,HCB Buy
2025-12-09T09:15:00+05:30,INDUSINDBK,HCB Sell
2025-12-15T09:15:00+05:30,INDUSINDBK,HCB Sell
2025-12-18T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-01-27T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-01-28T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-01-29T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-02-13T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-02-16T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-02-24T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-03-04T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-03-09T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-03-13T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-03-17T09:15:00+05:30,INDUSINDBK,HCB Sell
2026-03-19T09:15:00+05:30,INDUSINDBK,HCB Sell
2025-09-19T09:15:00+05:30,INDUSINDBK,Hourly Support Buy
2025-11-11T09:15:00+05:30,INDUSINDBK,Hourly Support Buy
2026-01-14T09:15:00+05:30,INDUSINDBK,Hourly Support Buy
2026-02-26T09:15:00+05:30,INDUSINDBK,Hourly Support Buy
2025-10-14T15:15:00+05:30,INDUSINDBK,Hourly Resistence Sell
2025-10-15T09:45:00+05:30,INDUSINDBK,Hourly Resistence Sell
2025-12-03T15:15:00+05:30,INDUSINDBK,Hourly Resistence Sell
2026-01-29T15:15:00+05:30,INDUSINDBK,Hourly Resistence Sell
2026-02-17T09:15:00+05:30,INFOBEAN,HCB Buy
2026-02-18T09:15:00+05:30,INFOBEAN,HCB Buy
2026-01-14T09:15:00+05:30,INFOBEAN,HCB Sell
2026-02-12T09:15:00+05:30,INFOBEAN,HCB Sell
2026-02-13T09:15:00+05:30,INFOBEAN,HCB Sell
2026-02-20T09:15:00+05:30,INFOBEAN,HCB Sell
2026-03-02T09:15:00+05:30,INFOBEAN,HCB Sell
2025-10-29T09:15:00+05:30,GRAPHITE,HCB Buy
2026-01-20T09:15:00+05:30,GRAPHITE,HCB Buy
2026-01-23T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-04T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-17T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-18T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-19T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-23T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-24T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-25T09:15:00+05:30,GRAPHITE,HCB Buy
2026-02-27T09:15:00+05:30,GRAPHITE,HCB Buy
2025-10-13T09:15:00+05:30,GRAPHITE,HCB Sell
2025-11-21T09:15:00+05:30,GRAPHITE,HCB Sell
2026-03-12T09:15:00+05:30,GRAPHITE,HCB Sell
2026-03-13T09:15:00+05:30,GRAPHITE,HCB Sell
2025-11-13T09:15:00+05:30,GRAPHITE,Hourly Support Buy
2026-02-27T09:15:00+05:30,GRAPHITE,Hourly Support Buy
2025-10-15T15:15:00+05:30,SUMIT,Hourly Support Buy
2025-11-13T09:15:00+05:30,KANSAINER,HCB Buy
2025-09-03T15:00:00+05:30,KANSAINER,Hourly Support Buy
2026-02-02T12:00:00+05:30,KANSAINER,Hourly Support Buy
2026-03-11T09:15:00+05:30,KANSAINER,Hourly Support Buy
2026-01-29T15:15:00+05:30,KANSAINER,Hourly Resistence Sell
2025-10-29T09:15:00+05:30,BORORENEW,HCB Buy
2025-11-06T09:15:00+05:30,BORORENEW,HCB Buy
2026-01-29T12:00:00+05:30,BORORENEW,Hourly Resistence Sell
2025-12-01T09:15:00+05:30,SAREGAMA,HCB Buy
2025-09-19T15:00:00+05:30,SAREGAMA,Hourly Resistence Sell
2025-11-12T09:15:00+05:30,CIPLA,HCB Buy
2026-02-10T09:15:00+05:30,CIPLA,HCB Buy
2026-02-16T09:15:00+05:30,CIPLA,HCB Buy
2025-10-27T09:15:00+05:30,CIPLA,HCB Sell
2025-12-15T09:15:00+05:30,CIPLA,HCB Sell
2025-12-30T09:15:00+05:30,CIPLA,HCB Sell
2026-01-07T09:15:00+05:30,CIPLA,HCB Sell
2026-01-08T09:15:00+05:30,CIPLA,HCB Sell
2026-01-12T09:15:00+05:30,CIPLA,HCB Sell
2026-01-19T09:15:00+05:30,CIPLA,HCB Sell
2026-01-27T09:15:00+05:30,CIPLA,HCB Sell
2026-01-29T09:15:00+05:30,CIPLA,HCB Sell
2026-02-06T09:15:00+05:30,CIPLA,HCB Sell
2026-02-23T09:15:00+05:30,CIPLA,HCB Sell
2026-03-04T09:15:00+05:30,CIPLA,HCB Sell
2026-03-09T09:15:00+05:30,CIPLA,HCB Sell
2026-03-19T09:15:00+05:30,CIPLA,HCB Sell
2026-01-05T09:30:00+05:30,CIPLA,Hourly Support Buy
2026-02-06T15:00:00+05:30,CIPLA,Hourly Support Buy
2026-03-20T15:00:00+05:30,CIPLA,Hourly Support Buy
2026-03-20T15:15:00+05:30,CIPLA,Hourly Support Buy
2025-11-25T15:00:00+05:30,CIPLA,Hourly Resistence Sell
2025-12-30T09:15:00+05:30,CIPLA,Hourly Resistence Sell
2025-10-27T09:15:00+05:30,ELGIEQUIP,HCB Buy
2025-11-20T09:15:00+05:30,ELGIEQUIP,HCB Buy
2025-12-03T09:15:00+05:30,ELGIEQUIP,HCB Buy
2026-02-09T09:15:00+05:30,ELGIEQUIP,HCB Buy
2026-02-13T09:15:00+05:30,ELGIEQUIP,HCB Buy
2026-02-18T09:15:00+05:30,ELGIEQUIP,HCB Buy
2025-12-03T09:15:00+05:30,ELGIEQUIP,Hourly Support Buy
2026-02-13T09:15:00+05:30,ELGIEQUIP,Hourly Support Buy
2025-10-17T09:15:00+05:30,WEBELSOLAR,HCB Buy
2025-10-31T09:15:00+05:30,WEBELSOLAR,HCB Buy
2025-11-03T09:15:00+05:30,WEBELSOLAR,HCB Buy
2025-12-31T09:15:00+05:30,WEBELSOLAR,HCB Buy
2025-09-30T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-10-06T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-10-29T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-11-06T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-11-17T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-11-21T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-12-02T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-12-08T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-12-15T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-12-17T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-12-19T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-12-23T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-01-06T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-01-09T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-01-16T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-01-19T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-02-04T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-02-11T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-02-27T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-03-04T09:15:00+05:30,WEBELSOLAR,HCB Sell
2026-03-16T09:15:00+05:30,WEBELSOLAR,HCB Sell
2025-09-17T15:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2025-10-03T09:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2025-10-27T09:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2025-11-26T09:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2025-12-31T09:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2026-01-22T09:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2026-01-23T09:15:00+05:30,WEBELSOLAR,Hourly Support Buy
2025-09-26T09:15:00+05:30,WEBELSOLAR,Hourly Resistence Sell
2025-10-06T09:15:00+05:30,WEBELSOLAR,Hourly Resistence Sell
2025-11-06T09:15:00+05:30,WEBELSOLAR,Hourly Resistence Sell
2026-02-11T09:15:00+05:30,WEBELSOLAR,Hourly Resistence Sell
2026-02-27T15:00:00+05:30,WEBELSOLAR,Hourly Resistence Sell
2025-11-17T09:15:00+05:30,GEOJITFSL,HCB Buy
2025-12-24T09:15:00+05:30,GEOJITFSL,HCB Buy
2025-12-26T09:15:00+05:30,GEOJITFSL,HCB Sell
2026-01-19T09:15:00+05:30,GEOJITFSL,HCB Sell
2026-01-20T09:15:00+05:30,GEOJITFSL,HCB Sell
2025-11-26T15:15:00+05:30,GEOJITFSL,Hourly Support Buy
2025-12-19T15:15:00+05:30,GEOJITFSL,Hourly Resistence Sell
2025-10-09T09:15:00+05:30,ASHOKA,HCB Buy
2025-10-31T09:15:00+05:30,ASHOKA,HCB Buy
2025-11-03T09:15:00+05:30,ASHOKA,HCB Buy
2025-11-04T09:15:00+05:30,ASHOKA,HCB Buy
2025-11-13T09:15:00+05:30,ASHOKA,HCB Buy
2025-12-15T09:15:00+05:30,ASHOKA,HCB Buy
2026-02-10T09:15:00+05:30,ASHOKA,HCB Buy
2025-11-07T09:15:00+05:30,ASHOKA,HCB Sell
2025-11-11T09:15:00+05:30,ASHOKA,HCB Sell
2025-12-03T09:15:00+05:30,ASHOKA,HCB Sell
2025-12-09T09:15:00+05:30,ASHOKA,HCB Sell
2025-12-10T09:15:00+05:30,ASHOKA,HCB Sell
2025-12-12T09:15:00+05:30,ASHOKA,HCB Sell
2026-01-12T09:15:00+05:30,ASHOKA,HCB Sell
2026-01-19T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-13T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-17T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-24T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-25T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-26T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-27T09:15:00+05:30,ASHOKA,HCB Sell
2026-03-04T09:15:00+05:30,ASHOKA,HCB Sell
2026-03-12T09:15:00+05:30,ASHOKA,HCB Sell
2026-03-13T09:15:00+05:30,ASHOKA,HCB Sell
2026-03-16T09:15:00+05:30,ASHOKA,HCB Sell
2026-03-17T09:15:00+05:30,ASHOKA,HCB Sell
2026-03-19T09:15:00+05:30,ASHOKA,HCB Sell
2026-02-18T09:15:00+05:30,ASHOKA,Hourly Support Buy
2026-02-25T09:15:00+05:30,ASHOKA,Hourly Resistence Sell
2026-01-02T09:15:00+05:30,VSTIND,HCB Sell
2025-10-15T09:15:00+05:30,MAFANG,HCB Buy
2025-10-31T09:15:00+05:30,MAFANG,HCB Buy
2025-11-06T09:15:00+05:30,MAFANG,HCB Buy
2025-11-12T09:15:00+05:30,MAFANG,HCB Buy
2025-11-26T09:15:00+05:30,MAFANG,HCB Buy
2026-01-29T09:15:00+05:30,MAFANG,HCB Buy
2025-11-07T09:15:00+05:30,MAFANG,HCB Sell
2025-11-18T09:15:00+05:30,MAFANG,HCB Sell
2025-11-19T09:15:00+05:30,MAFANG,HCB Sell
2025-11-21T09:15:00+05:30,MAFANG,HCB Sell
2025-10-31T09:15:00+05:30,MAFANG,Hourly Support Buy
2025-10-30T09:15:00+05:30,SANDUMA,HCB Buy
2025-11-03T09:15:00+05:30,SANDUMA,HCB Buy
2025-11-13T09:15:00+05:30,SANDUMA,HCB Buy
2025-11-19T09:15:00+05:30,SANDUMA,HCB Buy
2025-12-17T09:15:00+05:30,SANDUMA,HCB Buy
2025-12-22T09:15:00+05:30,SANDUMA,HCB Buy
2025-12-23T09:15:00+05:30,SANDUMA,HCB Buy
2025-12-24T09:15:00+05:30,SANDUMA,HCB Buy
2025-12-26T09:15:00+05:30,SANDUMA,HCB Buy
2026-01-01T09:15:00+05:30,SANDUMA,HCB Buy
2026-01-02T09:15:00+05:30,SANDUMA,HCB Buy
2026-01-06T09:15:00+05:30,SANDUMA,HCB Buy
2026-01-29T09:15:00+05:30,SANDUMA,HCB Buy
2025-12-05T09:15:00+05:30,SANDUMA,HCB Sell
2025-12-09T09:15:00+05:30,SANDUMA,HCB Sell
2026-01-16T09:15:00+05:30,SANDUMA,HCB Sell
2026-01-19T09:15:00+05:30,SANDUMA,HCB Sell
2026-01-20T09:15:00+05:30,SANDUMA,HCB Sell
2026-02-16T09:15:00+05:30,SANDUMA,HCB Sell
2026-02-20T09:15:00+05:30,SANDUMA,HCB Sell
2026-03-09T09:15:00+05:30,SANDUMA,HCB Sell
2026-03-12T09:15:00+05:30,SANDUMA,HCB Sell
2026-03-19T09:15:00+05:30,SANDUMA,HCB Sell
2025-11-19T09:15:00+05:30,SANDUMA,Hourly Support Buy
2026-02-23T09:15:00+05:30,SANDUMA,Hourly Support Buy
2025-09-10T09:15:00+05:30,SANDUMA,Hourly Resistence Sell
2025-10-24T15:15:00+05:30,SANDUMA,Hourly Resistence Sell
2026-01-20T09:15:00+05:30,SANDUMA,Hourly Resistence Sell
2026-02-16T09:15:00+05:30,SANDUMA,Hourly Resistence Sell
2025-10-08T09:15:00+05:30,EIEL,HCB Buy
2025-10-10T09:15:00+05:30,EIEL,HCB Buy
2025-10-31T09:15:00+05:30,EIEL,HCB Buy
2026-03-18T09:15:00+05:30,EIEL,HCB Buy
2025-09-30T09:15:00+05:30,EIEL,HCB Sell
2025-10-13T09:15:00+05:30,EIEL,HCB Sell
2025-11-10T09:15:00+05:30,EIEL,HCB Sell
2025-12-05T09:15:00+05:30,EIEL,HCB Sell
2025-12-09T09:15:00+05:30,EIEL,HCB Sell
2026-01-12T09:15:00+05:30,EIEL,HCB Sell
2026-02-16T09:15:00+05:30,EIEL,HCB Sell
2025-09-19T15:00:00+05:30,EIEL,Hourly Support Buy
2025-09-30T09:15:00+05:30,EIEL,Hourly Resistence Sell
2025-10-13T09:15:00+05:30,EIEL,Hourly Resistence Sell
2026-02-16T09:15:00+05:30,EIEL,Hourly Resistence Sell
2025-09-17T15:15:00+05:30,SETL,Hourly Support Buy
2025-10-13T11:00:00+05:30,SETL,Hourly Resistence Sell
2026-02-04T09:15:00+05:30,BSLGOLDETF,HCB Buy
2026-03-02T09:15:00+05:30,BSLGOLDETF,HCB Buy
2026-02-13T09:15:00+05:30,BSLGOLDETF,HCB Sell
2026-02-20T09:15:00+05:30,BSLGOLDETF,HCB Sell
2025-11-04T15:15:00+05:30,BSLGOLDETF,Hourly Support Buy
2025-12-10T15:00:00+05:30,BSLGOLDETF,Hourly Support Buy
2025-12-24T15:00:00+05:30,BSLGOLDETF,Hourly Support Buy
2026-01-07T15:00:00+05:30,BSLGOLDETF,Hourly Support Buy
2026-02-16T15:00:00+05:30,BSLGOLDETF,Hourly Support Buy
2025-10-16T11:00:00+05:30,BSLGOLDETF,Hourly Resistence Sell
2026-01-06T09:15:00+05:30,KROSS,HCB Buy
2025-09-10T10:00:00+05:30,KROSS,Hourly Support Buy
2025-09-19T09:15:00+05:30,KROSS,Hourly Support Buy
2025-10-01T09:30:00+05:30,KROSS,Hourly Support Buy
2025-09-10T09:45:00+05:30,SPANDANA,Hourly Support Buy
2025-10-03T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-10-08T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-10-09T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-10-23T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-10-28T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-10-29T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-11-03T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-12-03T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-12-22T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-12-24T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-01-05T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-01-07T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-02-09T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-02-10T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-02-11T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-02-16T09:15:00+05:30,PPLPHARMA,HCB Buy
2026-02-18T09:15:00+05:30,PPLPHARMA,HCB Buy
2025-10-14T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-10-17T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-11-10T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-11-11T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-11-18T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-11-19T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-11-21T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-12-02T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-12-04T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-12-05T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-12-09T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-12-16T09:15:00+05:30,PPLPHARMA,HCB Sell
2025-12-18T09:15:00+05:30,PPLPHARMA,HCB Sell
2026-01-01T09:15:00+05:30,PPLPHARMA,HCB Sell
2026-01-09T09:15:00+05:30,PPLPHARMA,HCB Sell
2026-01-12T09:15:00+05:30,PPLPHARMA,HCB Sell
2026-01-13T09:15:00+05:30,PPLPHARMA,HCB Sell
2026-01-16T09:15:00+05:30,PPLPHARMA,HCB Sell
