Stock|Date|BuyPrice|sl|tsl|target|high|Points|Points %|status|tslStatus|triggerTime|exitTime|pattern|strategy
KOTAKBANK|2026-01-22T09:15:00+05:30|428|422.8|424.5|470.8|429.7|0||Loss|SL hit|2026-01-22T09:32:00+05:30|2026-01-22T10:30:00+05:30|No15mData|HCB Buy
INDIANB|2026-01-22T09:15:00+05:30|871.6|854.8|859|958.76|875.8|0||Loss|SL hit|2026-01-22T09:33:00+05:30|2026-01-22T11:31:00+05:30|No15mData|HCB Buy
AXISBANK|2026-01-22T09:15:00+05:30|1297.8|1286|1286.3|1427.58|1298.1|0||Loss|SL hit|2026-01-22T09:36:00+05:30|2026-01-22T10:28:00+05:30|No15mData|HCB Buy
HCLTECH|2026-01-22T09:15:00+05:30|1695.4|1685.5|1688.7|1864.94|1698.6|0||Loss|SL hit|2026-01-22T09:36:00+05:30|2026-01-22T10:26:00+05:30|No15mData|HCB Buy
HFCL|2026-01-22T09:15:00+05:30|63.5|62.61|62.78|69.85|63.67|0||Loss|SL hit|2026-01-22T09:38:00+05:30|2026-01-22T09:57:00+05:30|No15mData|Hourly Support Buy
AUBANK|2026-01-22T09:15:00+05:30|1013.8|1000.35|1000.35|1115.18|1016.75|0||Loss|SL hit|2026-01-22T09:38:00+05:30|2026-01-22T10:09:00+05:30|No15mData|HCB Buy
JKTYRE|2026-01-22T09:15:00+05:30|526|512.5|515.45|578.6|528.95|0||Loss|SL hit|2026-01-22T09:39:00+05:30|2026-01-23T09:16:00+05:30|No15mData|HCB Buy
ASHOKLEY|2026-01-22T09:15:00+05:30|189.3|184.53|185.71|208.23|190.48|0||Loss|SL hit|2026-01-22T09:45:00+05:30|2026-01-22T10:23:00+05:30|No15mData|HCB Buy
CASTROLIND|2026-01-22T09:15:00+05:30|186.9|185.21|185.21|205.59|187.1|0||Loss|SL hit|2026-01-22T09:45:00+05:30|2026-01-22T12:04:00+05:30|No15mData|HCB Buy
TECHM|2026-01-22T09:15:00+05:30|1707.9|1691.6|1696.3|1878.69|1712.6|0||Loss|SL hit|2026-01-22T09:48:00+05:30|2026-01-22T11:20:00+05:30|No15mData|HCB Buy
IDBI|2026-01-22T15:15:00+05:30|100.4|99.67|99.67|110.44|100.55|0||Loss|SL hit|2026-01-23T09:15:00+05:30|2026-01-23T09:17:00+05:30|-|Hourly Support Buy
BELRISE|2026-01-22T15:15:00+05:30|165.75|164.56|164.56|182.325|168.02|0||Loss|SL hit|2026-01-23T09:15:00+05:30|2026-01-23T09:19:00+05:30|-|Hourly Support Buy
WEBELSOLAR|2026-01-23T09:15:00+05:30|79.37|77.1|77.1|87.307|79.49|0||Loss|SL hit|2026-01-23T09:30:00+05:30|2026-01-23T10:41:00+05:30|No15mData|Hourly Support Buy
RECLTD|2026-01-23T09:15:00+05:30|370.45|366.15|366.15|407.495|370.65|0||Loss|SL hit|2026-01-23T09:30:00+05:30|2026-01-23T11:46:00+05:30|No15mData|HCB Buy
MMTC|2026-01-23T09:15:00+05:30|65.67|64.75|64.75|72.237|65.79|0||Loss|SL hit|2026-01-23T09:30:00+05:30|2026-01-23T09:46:00+05:30|No15mData|Hourly Support Buy
MON100|2026-01-23T09:15:00+05:30|238.82|235.1|235.1|262.702|238.89|0||Loss|SL hit|2026-01-23T09:30:00+05:30|2026-01-23T11:50:00+05:30|No15mData|HCB Buy
BIOCON|2026-01-23T09:15:00+05:30|375.5|372.15|372.45|413.05|375.8|0||Loss|SL hit|2026-01-23T09:30:00+05:30|2026-01-23T09:59:00+05:30|No15mData|HCB Buy
ANGELONE|2026-01-23T09:15:00+05:30|258.8|254.81|256.5|284.68|260.49|0||Loss|SL hit|2026-01-23T09:31:00+05:30|2026-01-23T11:20:00+05:30|No15mData|HCB Buy
ANGELONE|2026-01-23T09:15:00+05:30|258.8|254.81|256.5|284.68|260.49|0||Loss|SL hit|2026-01-23T09:31:00+05:30|2026-01-23T11:20:00+05:30|No15mData|Hourly Support Buy
JINDALSTEL|2026-01-23T09:15:00+05:30|1102|1076.9|1076.9|1212.2|1104|0||Loss|SL hit|2026-01-23T09:31:00+05:30|2026-01-23T11:02:00+05:30|No15mData|HCB Buy
IDFCFIRSTB|2026-01-23T09:15:00+05:30|84.94|84.21|84.4|93.434|85.13|0||Loss|SL hit|2026-01-23T09:31:00+05:30|2026-01-23T10:39:00+05:30|No15mData|HCB Buy
DELHIVERY|2026-01-23T09:15:00+05:30|401.75|390.05|391.7|441.925|403.4|0||Loss|SL hit|2026-01-23T09:32:00+05:30|2026-01-23T13:15:00+05:30|No15mData|HCB Buy
GRAPHITE|2026-01-23T09:15:00+05:30|646|637.15|637.15|710.6|648|0||Loss|SL hit|2026-01-23T09:40:00+05:30|2026-01-23T09:44:00+05:30|No15mData|HCB Buy
DABUR|2026-01-23T09:30:00+05:30|532.1|524.75|525.65|585.31|533|0||Loss|SL hit|2026-01-23T09:46:00+05:30|2026-01-23T13:10:00+05:30|No15mData|Hourly Support Buy
RVNL|2026-01-23T09:15:00+05:30|333.1|328.05|329.75|366.41|334.8|0||Loss|SL hit|2026-01-23T09:47:00+05:30|2026-01-23T11:35:00+05:30|No15mData|HCB Buy
TMPV|2026-01-23T09:15:00+05:30|349.15|344.9|346.75|384.065|351|0||Loss|SL hit|2026-01-23T09:47:00+05:30|2026-01-23T11:16:00+05:30|No15mData|HCB Buy
MOIL|2026-01-23T09:15:00+05:30|347|340.3|342.85|381.7|349.55|0||Loss|SL hit|2026-01-23T09:48:00+05:30|2026-01-23T13:17:00+05:30|No15mData|HCB Buy
DRREDDY|2026-01-23T09:15:00+05:30|1243|1225|1232.8|1367.3|1250.8|0||Loss|SL hit|2026-01-23T09:53:00+05:30|2026-01-23T15:13:00+05:30|No15mData|HCB Buy
SAGILITY|2026-01-23T09:15:00+05:30|53|52.11|52.46|58.3|53.35|0||Loss|SL hit|2026-01-23T10:06:00+05:30|2026-01-23T12:09:00+05:30|No15mData|HCB Buy
SAGILITY|2026-01-23T09:15:00+05:30|53|52.11|52.46|58.3|53.35|0||Loss|SL hit|2026-01-23T10:06:00+05:30|2026-01-23T12:09:00+05:30|No15mData|Hourly Support Buy
CHENNPETRO|2026-01-23T15:15:00+05:30|848.95|835|835|933.845|855|0||Loss|SL hit|2026-01-27T09:15:00+05:30|2026-01-27T09:16:00+05:30|-|Hourly Support Buy
M&MFIN|2026-01-27T09:15:00+05:30|367.2|357.5|360.05|403.92|369.75|0||Loss|SL hit|2026-01-27T09:48:00+05:30|2026-01-27T12:34:00+05:30|BullEngulf|HCB Buy
APOLLOTYRE|2026-01-27T15:00:00+05:30|508.75|501.55|503.2|559.625|510.4|0||Loss|SL hit|2026-01-27T15:16:00+05:30|2026-01-28T09:15:00+05:30|Doji|Hourly Support Buy
NYKAA|2026-01-27T15:00:00+05:30|238.25|234.55|234.55|262.075|238.9|0||Loss|SL hit|2026-01-27T15:17:00+05:30|2026-01-28T10:13:00+05:30|Marubozu,BullBeltHold,StrongBullish|Hourly Support Buy
PPLPHARMA|2026-01-27T15:15:00+05:30|154.3|151.45|152.15|169.73|155|0||Loss|SL hit|2026-01-28T09:15:00+05:30|2026-01-29T09:15:00+05:30|StrongBullish|Hourly Support Buy
VMM|2026-01-27T15:15:00+05:30|126|124.76|124.76|138.6|126.35|0||Loss|SL hit|2026-01-28T09:15:00+05:30|2026-01-28T09:16:00+05:30|-|Hourly Support Buy
ASHOKLEY|2026-01-28T09:15:00+05:30|196.44|192.1|192.35|216.084|196.69|0||Loss|SL hit|2026-01-28T09:30:00+05:30|2026-01-28T10:03:00+05:30|No15mData|HCB Buy
NAZARA|2026-01-28T09:15:00+05:30|280.8|277.5|278.95|308.88|282.25|0||Loss|SL hit|2026-01-28T09:30:00+05:30|2026-01-28T09:57:00+05:30|No15mData|HCB Buy
CANHLIFE|2026-01-28T09:15:00+05:30|150.76|147.51|147.75|165.836|151|0||Loss|SL hit|2026-01-28T09:32:00+05:30|2026-01-28T11:37:00+05:30|No15mData|HCB Buy
CHENNPETRO|2026-01-28T09:15:00+05:30|863.8|840|845.1|950.18|868.9|0||Loss|SL hit|2026-01-28T09:33:00+05:30|2026-01-28T10:12:00+05:30|No15mData|HCB Buy
INDUSTOWER|2026-01-28T09:15:00+05:30|427|422.05|423.65|469.7|428.6|0||Loss|SL hit|2026-01-28T09:35:00+05:30|2026-01-28T13:28:00+05:30|No15mData|HCB Buy
UJJIVANSFB|2026-01-28T09:15:00+05:30|62.87|61.79|62.04|69.157|63.12|0||Loss|SL hit|2026-01-28T09:37:00+05:30|2026-01-28T11:24:00+05:30|No15mData|HCB Buy
SAMMAANCAP|2026-01-28T09:15:00+05:30|143.63|140.5|140.5|157.993|143.68|0||Loss|SL hit|2026-01-28T09:38:00+05:30|2026-01-28T11:41:00+05:30|No15mData|HCB Buy
SBICARD|2026-01-28T15:15:00+05:30|784.7|780.45|780.45|863.17|785|0||Loss|SL hit|2026-01-29T09:15:00+05:30|2026-01-29T09:16:00+05:30|StrongBullish|Hourly Support Buy
NBCC|2026-01-29T09:15:00+05:30|100.99|98.55|99.06|111.089|101.5|0||Loss|SL hit|2026-01-29T09:30:00+05:30|2026-01-29T10:08:00+05:30|No15mData|HCB Buy
LICHSGFIN|2026-01-29T09:15:00+05:30|523.65|518.3|519.3|576.015|524.65|0||Loss|SL hit|2026-01-29T09:30:00+05:30|2026-01-29T10:20:00+05:30|No15mData|HCB Buy
HINDALCO|2026-01-29T09:15:00+05:30|1025.25|1008.55|1010.8|1127.775|1027.5|0||Loss|SL hit|2026-01-29T09:32:00+05:30|2026-01-29T10:21:00+05:30|No15mData|HCB Buy
JSWCEMENT|2026-01-29T09:15:00+05:30|114.65|113.03|113.38|126.115|115|0||Loss|SL hit|2026-01-29T09:33:00+05:30|2026-01-29T10:08:00+05:30|No15mData|Hourly Support Buy
PFC|2026-01-29T09:15:00+05:30|390.4|383|383.35|429.44|390.75|0||Loss|SL hit|2026-01-29T09:34:00+05:30|2026-01-30T09:15:00+05:30|No15mData|HCB Buy
RECLTD|2026-01-29T09:15:00+05:30|383.6|377.55|378.7|421.96|384.75|0||Loss|SL hit|2026-01-29T09:34:00+05:30|2026-01-29T10:21:00+05:30|No15mData|HCB Buy
HBLENGINE|2026-01-29T09:15:00+05:30|761|747|750.3|837.1|764.3|0||Loss|SL hit|2026-01-29T09:40:00+05:30|2026-01-29T10:06:00+05:30|No15mData|HCB Buy
MOIL|2026-01-29T09:15:00+05:30|373.3|366.2|366.2|410.63|376.75|0||Loss|SL hit|2026-01-29T09:45:00+05:30|2026-01-29T10:58:00+05:30|No15mData|HCB Buy
CANBK|2026-01-29T09:15:00+05:30|160.35|157.56|158|176.385|160.79|0||Loss|SL hit|2026-01-29T09:46:00+05:30|2026-01-29T12:00:00+05:30|No15mData|HCB Buy
BANKINDIA|2026-01-29T09:15:00+05:30|169.22|166.8|167.48|186.142|169.9|0||Loss|SL hit|2026-01-29T09:48:00+05:30|2026-01-29T10:11:00+05:30|No15mData|HCB Buy
JSWSTEEL|2026-01-29T09:15:00+05:30|1233|1220.6|1220.6|1356.3|1236.9|0||Loss|SL hit|2026-01-29T09:49:00+05:30|2026-01-29T12:16:00+05:30|No15mData|HCB Buy
JINDALSTEL|2026-01-29T09:15:00+05:30|1155|1125|1138|1270.5|1168|0||Loss|SL hit|2026-01-29T09:49:00+05:30|2026-01-30T09:15:00+05:30|No15mData|HCB Buy
AUBANK|2026-01-29T09:15:00+05:30|975.5|960|961.5|1073.05|977|0||Loss|SL hit|2026-01-29T09:57:00+05:30|2026-01-29T12:28:00+05:30|No15mData|Hourly Support Buy
STARHEALTH|2026-01-29T09:15:00+05:30|457.65|444.45|446.7|503.415|459.9|0||Loss|SL hit|2026-01-29T10:12:00+05:30|2026-01-30T09:15:00+05:30|No15mData|HCB Buy
BHARTIARTL|2026-01-30T15:00:00+05:30|1970.1|1960.1|1964|2167.11|1974|0||Loss|SL hit|2026-01-30T15:15:00+05:30|2026-02-01T09:15:00+05:30|-|Hourly Support Buy
RELIANCE|2026-01-30T15:00:00+05:30|1396.6|1390.4|1392.8|1536.26|1399|0||Loss|SL hit|2026-01-30T15:15:00+05:30|2026-02-01T09:16:00+05:30|-|Hourly Support Buy
JAINREC|2026-01-30T15:00:00+05:30|412.75|404.05|404.05|454.025|412.9|0||Loss|SL hit|2026-01-30T15:28:00+05:30|2026-02-01T09:16:00+05:30|Doji,ShootingStar|Hourly Support Buy
LICHSGFIN|2026-01-30T15:15:00+05:30|527.65|523.55|523.55|580.415|528.95|0||Loss|SL hit|2026-02-01T09:15:00+05:30|2026-02-01T09:16:00+05:30|-|Hourly Support Buy
ORIENTELEC|2026-01-30T15:15:00+05:30|182.1|177.69|177.69|200.31|182.37|0||Loss|SL hit|2026-02-01T09:15:00+05:30|2026-02-01T09:23:00+05:30|SpinningTop|Hourly Support Buy
IREDA|2026-02-01T09:15:00+05:30|134.98|132.27|133.43|148.478|136.14|0||Loss|SL hit|2026-02-01T09:30:00+05:30|2026-02-01T11:49:00+05:30|No15mData|HCB Buy
IREDA|2026-02-01T09:15:00+05:30|134.98|132.27|133.43|148.478|136.14|0||Loss|SL hit|2026-02-01T09:30:00+05:30|2026-02-01T11:49:00+05:30|No15mData|Hourly Support Buy
TITAGARH|2026-02-01T09:15:00+05:30|839.95|820.05|828.1|923.945|848|0||Loss|SL hit|2026-02-01T09:30:00+05:30|2026-02-01T11:13:00+05:30|No15mData|HCB Buy
RITES|2026-02-01T09:15:00+05:30|232|228.45|229.8|255.2|233.35|0||Loss|SL hit|2026-02-01T09:42:00+05:30|2026-02-01T11:13:00+05:30|No15mData|HCB Buy
BEL|2026-02-01T09:15:00+05:30|458.85|448.9|451.7|504.735|461.65|0||Loss|SL hit|2026-02-01T09:51:00+05:30|2026-02-01T11:12:00+05:30|No15mData|HCB Buy
IRCON|2026-02-01T09:15:00+05:30|166.9|163.3|165|183.59|168.6|0||Loss|SL hit|2026-02-01T09:55:00+05:30|2026-02-01T11:12:00+05:30|No15mData|HCB Buy
IRCON|2026-02-01T09:15:00+05:30|166.9|163.3|165|183.59|168.6|0||Loss|SL hit|2026-02-01T09:55:00+05:30|2026-02-01T11:12:00+05:30|No15mData|Hourly Support Buy
ADANIGREEN|2026-02-01T09:15:00+05:30|856.75|835|839.7|942.425|861.45|0||Loss|SL hit|2026-02-01T09:57:00+05:30|2026-02-01T12:15:00+05:30|No15mData|HCB Buy
HAL|2026-02-01T09:15:00+05:30|4698.4|4625.2|4636.8|5168.24|4710|0||Loss|SL hit|2026-02-01T09:59:00+05:30|2026-02-01T11:12:00+05:30|No15mData|HCB Buy
SYNGENE|2026-02-01T11:00:00+05:30|486.4|474.8|475.8|535.04|487.4|0||Loss|SL hit|2026-02-01T11:15:00+05:30|2026-02-01T12:12:00+05:30|StrongBullish|Hourly Support Buy
CONCOR|2026-02-02T09:15:00+05:30|512|501.4|501.4|563.2|513.05|0||Loss|SL hit|2026-02-02T09:32:00+05:30|2026-02-02T10:44:00+05:30|No15mData|HCB Buy
PARADEEP|2026-02-02T15:15:00+05:30|133.67|130|130|147.037|136|0||Loss|SL hit|2026-02-03T09:15:00+05:30|2026-02-03T09:18:00+05:30|-|Hourly Support Buy
FORTIS|2026-02-03T09:15:00+05:30|864.9|852.15|858.2|951.39|870.95|0||Loss|SL hit|2026-02-03T09:32:00+05:30|2026-02-03T10:04:00+05:30|BullKicker,RisingWindow|HCB Buy
JSWSTEEL|2026-02-03T09:15:00+05:30|1236.7|1212.8|1220.8|1360.37|1244.7|0||Loss|SL hit|2026-02-03T09:36:00+05:30|2026-02-03T10:07:00+05:30|BullKicker,RisingWindow|HCB Buy
CRAMC|2026-02-03T09:15:00+05:30|259.8|255.45|255.45|285.78|259.9|0||Loss|SL hit|2026-02-03T09:53:00+05:30|2026-02-03T10:10:00+05:30|RisingWindow,BullMatHold,ThreeWhiteSoldiers|HCB Buy
CEMPRO|2026-02-03T09:15:00+05:30|678.75|660.95|665.8|746.625|683.6|0||Loss|SL hit|2026-02-03T10:15:00+05:30|2026-02-04T09:16:00+05:30|BullKicker,RisingWindow|HCB Buy
COALINDIA|2026-02-04T09:15:00+05:30|441.15|428.45|428.45|485.265|441.4|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-05T13:00:00+05:30|No15mData|HCB Buy
ANGELONE|2026-02-04T09:15:00+05:30|263|256.67|259.47|289.3|265.8|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-04T10:56:00+05:30|No15mData|HCB Buy
SUNPHARMA|2026-02-04T09:15:00+05:30|1723|1698.3|1704.3|1895.3|1729|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-04T10:36:00+05:30|No15mData|HCB Buy
M&M|2026-02-04T09:15:00+05:30|3599|3519.1|3540.1|3958.9|3620|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-05T09:45:00+05:30|No15mData|HCB Buy
LTF|2026-02-04T09:15:00+05:30|288|282.1|284.75|316.8|290.65|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-04T12:42:00+05:30|No15mData|HCB Buy
SAIL|2026-02-04T09:15:00+05:30|158.19|154.11|154.11|174.009|158.2|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-05T09:15:00+05:30|No15mData|HCB Buy
TATASTEEL|2026-02-04T09:15:00+05:30|195.99|193.45|193.45|215.589|196.14|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-05T09:15:00+05:30|No15mData|HCB Buy
LT|2026-02-04T09:15:00+05:30|4083.4|4016.9|4040.5|4491.74|4107|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-05T09:43:00+05:30|No15mData|HCB Buy
RELIANCE|2026-02-04T09:15:00+05:30|1459|1440.3|1445.3|1604.9|1464|0||Loss|SL hit|2026-02-04T09:30:00+05:30|2026-02-05T09:52:00+05:30|No15mData|HCB Buy
HINDUNILVR|2026-02-04T09:15:00+05:30|2387.4|2360.6|2366.7|2626.14|2393.5|0||Loss|SL hit|2026-02-04T09:31:00+05:30|2026-02-04T11:27:00+05:30|No15mData|HCB Buy
GRAPHITE|2026-02-04T09:15:00+05:30|640.15|622.15|625.25|704.165|643.25|0||Loss|SL hit|2026-02-04T09:32:00+05:30|2026-02-05T10:03:00+05:30|No15mData|HCB Buy
DCBBANK|2026-02-04T09:15:00+05:30|193.69|191.12|191.97|213.059|194.54|0||Loss|SL hit|2026-02-04T09:32:00+05:30|2026-02-04T15:29:00+05:30|No15mData|HCB Buy
ASHOKLEY|2026-02-04T09:15:00+05:30|204.56|199.05|199.68|225.016|205.19|0||Loss|SL hit|2026-02-04T09:34:00+05:30|2026-02-06T09:37:00+05:30|No15mData|HCB Buy
INDUSTOWER|2026-02-04T09:15:00+05:30|444.15|437.4|440.25|488.565|447|0||Loss|SL hit|2026-02-04T09:34:00+05:30|2026-02-05T09:53:00+05:30|No15mData|HCB Buy
MOTHERSON|2026-02-04T09:15:00+05:30|122.44|119.65|120.56|134.684|123.35|0||Loss|SL hit|2026-02-04T09:34:00+05:30|2026-02-05T09:45:00+05:30|No15mData|HCB Buy
RBLBANK|2026-02-04T09:15:00+05:30|307.45|302.4|304.7|338.195|309.75|0||Loss|SL hit|2026-02-04T09:35:00+05:30|2026-02-05T09:15:00+05:30|No15mData|HCB Buy
HBLENGINE|2026-02-04T09:15:00+05:30|804|785.2|785.2|884.4|804.5|0||Loss|SL hit|2026-02-04T09:36:00+05:30|2026-02-05T09:27:00+05:30|No15mData|HCB Buy
GRANULES|2026-02-04T09:15:00+05:30|588.5|572.95|580.05|647.35|595.6|0||Loss|SL hit|2026-02-04T09:37:00+05:30|2026-02-04T12:20:00+05:30|No15mData|HCB Buy
CGPOWER|2026-02-04T09:15:00+05:30|674.5|656|657.5|741.95|676|0||Loss|SL hit|2026-02-04T09:48:00+05:30|2026-02-05T09:27:00+05:30|No15mData|HCB Buy
SONACOMS|2026-02-04T09:15:00+05:30|537.5|525.85|526.35|591.25|538|0||Loss|SL hit|2026-02-04T09:54:00+05:30|2026-02-05T09:24:00+05:30|No15mData|HCB Buy
MOIL|2026-02-04T09:15:00+05:30|334|327.15|327.15|367.4|334.65|0||Loss|SL hit|2026-02-04T10:10:00+05:30|2026-02-05T09:21:00+05:30|No15mData|Hourly Support Buy
HINDALCO|2026-02-04T09:15:00+05:30|968|958|958|1064.8|969.5|0||Loss|SL hit|2026-02-04T10:15:00+05:30|2026-02-04T11:09:00+05:30|No15mData|HCB Buy
KARURVYSYA|2026-02-05T09:15:00+05:30|320.5|313.45|314.9|352.55|321.95|0||Loss|SL hit|2026-02-05T09:30:00+05:30|2026-02-05T10:05:00+05:30|StrongBullish,BullKicker,RisingWindow|HCB Buy
PFOCUS|2026-02-05T09:15:00+05:30|261.96|254.28|255.54|288.156|263.22|0||Loss|SL hit|2026-02-05T09:30:00+05:30|2026-02-05T10:55:00+05:30|StrongBullish,BullKicker,RisingWindow|HCB Buy
CUPID|2026-02-05T09:15:00+05:30|86.49|85.54|85.54|95.139|86.6|0||Loss|SL hit|2026-02-05T09:31:00+05:30|2026-02-05T10:02:00+05:30|StrongBullish,RisingWindow,MorningStar,ThreeOutsideUp|HCB Buy
IDFCFIRSTB|2026-02-05T09:15:00+05:30|85.57|84.9|85.01|94.127|85.68|0||Loss|SL hit|2026-02-05T09:32:00+05:30|2026-02-05T10:13:00+05:30|StrongBullish,BullKicker,RisingWindow|HCB Buy
MOSCHIP|2026-02-05T09:15:00+05:30|204.9|199.5|201.85|225.39|207.25|0||Loss|SL hit|2026-02-05T09:33:00+05:30|2026-02-05T11:00:00+05:30|Doji,SpinningTop,LongLeggedDoji,BullKicker,RisingWindow|HCB Buy
MOSCHIP|2026-02-05T09:15:00+05:30|204.9|199.5|201.85|225.39|207.25|0||Loss|SL hit|2026-02-05T09:33:00+05:30|2026-02-05T11:00:00+05:30|Doji,SpinningTop,LongLeggedDoji,BullKicker,RisingWindow|Hourly Support Buy
TARC|2026-02-05T09:15:00+05:30|159.27|155.21|155.21|175.197|159.4|0||Loss|SL hit|2026-02-05T09:35:00+05:30|2026-02-05T12:58:00+05:30|BullKicker,RisingWindow|HCB Buy
TARC|2026-02-05T09:15:00+05:30|159.27|155.21|155.21|175.197|159.4|0||Loss|SL hit|2026-02-05T09:35:00+05:30|2026-02-05T12:58:00+05:30|BullKicker,RisingWindow|Hourly Support Buy
UNIONBANK|2026-02-05T09:15:00+05:30|178.28|175.51|176.43|196.108|179.2|0||Loss|SL hit|2026-02-05T09:51:00+05:30|2026-02-05T10:51:00+05:30|RisingWindow,MorningStar,ThreeInsideUp|HCB Buy
TI|2026-02-05T12:15:00+05:30|463.4|452.1|452.3|509.74|463.6|0||Loss|SL hit|2026-02-05T12:37:00+05:30|2026-02-05T14:28:00+05:30|-|Hourly Support Buy
SHRIRAMFIN|2026-02-05T15:15:00+05:30|998|990.6|990.6|1097.8|998.5|0||Loss|SL hit|2026-02-06T09:15:00+05:30|2026-02-06T09:19:00+05:30|StrongBullish|Hourly Support Buy
GATEWAY|2026-02-06T09:15:00+05:30|60.68|59.51|59.72|66.748|60.89|0||Loss|SL hit|2026-02-06T09:30:00+05:30|2026-02-06T09:57:00+05:30|BullMatHold,ThreeOutsideUp|HCB Buy
MRPL|2026-02-06T09:15:00+05:30|188.18|182.73|182.73|206.998|188.35|0||Loss|SL hit|2026-02-06T09:30:00+05:30|2026-02-06T09:33:00+05:30|StrongBullish,RisingWindow|HCB Buy
WAAREEENER|2026-02-06T09:15:00+05:30|3107.5|3062|3062|3418.25|3112|0||Loss|SL hit|2026-02-06T09:31:00+05:30|2026-02-06T09:57:00+05:30|StrongBullish,RisingWindow,BullMatHold,ThreeWhiteSoldiers|HCB Buy
BAJFINANCE|2026-02-06T09:15:00+05:30|983.6|969.65|969.65|1081.96|984.65|0||Loss|SL hit|2026-02-06T09:47:00+05:30|2026-02-06T10:17:00+05:30|SpinningTop,RisingWindow,BullMatHold|HCB Buy
CIPLA|2026-02-06T15:00:00+05:30|1332.9|1327.8|1327.8|1466.19|1335.7|0||Loss|SL hit|2026-02-06T15:19:00+05:30|2026-02-06T15:26:00+05:30|-|Hourly Support Buy
MOSCHIP|2026-02-09T09:15:00+05:30|205.14|201.2|202.05|225.654|205.99|0||Loss|SL hit|2026-02-09T09:30:00+05:30|2026-02-09T09:46:00+05:30|StrongBullish,MorningStar,ThreeInsideUp|HCB Buy
IOC|2026-02-09T09:15:00+05:30|176.59|175|175.7|194.249|177.29|0||Loss|SL hit|2026-02-09T09:30:00+05:30|2026-02-10T09:15:00+05:30|VeryBullish|HCB Buy
MAZDOCK|2026-02-09T09:15:00+05:30|2485|2419|2446|2733.5|2512|0||Loss|SL hit|2026-02-09T09:30:00+05:30|2026-02-10T10:12:00+05:30|StrongBullish,BullKicker,RisingWindow|HCB Buy
DLF|2026-02-09T09:15:00+05:30|672|666.5|666.5|739.2|672.35|0||Loss|SL hit|2026-02-09T09:31:00+05:30|2026-02-09T09:47:00+05:30|RisingWindow,ThreeInsideUp|HCB Buy
HUDCO|2026-02-09T09:15:00+05:30|195.32|193|194.13|214.852|196.45|0||Loss|SL hit|2026-02-09T09:33:00+05:30|2026-02-10T11:47:00+05:30|StrongBullish,BullEngulf|HCB Buy
SYRMA|2026-02-09T09:15:00+05:30|891.45|868.6|872.15|980.595|895|0||Loss|SL hit|2026-02-09T09:33:00+05:30|2026-02-09T12:38:00+05:30|StrongBullish,RisingWindow|HCB Buy
ELGIEQUIP|2026-02-09T09:15:00+05:30|502|490|494.05|552.2|506.05|0||Loss|SL hit|2026-02-09T09:33:00+05:30|2026-02-10T11:29:00+05:30|RisingWindow,BullMatHold|HCB Buy
EMMVEE|2026-02-09T09:15:00+05:30|205.68|202.5|203.5|226.248|206.68|0||Loss|SL hit|2026-02-09T09:36:00+05:30|2026-02-09T09:45:00+05:30|StrongBullish,SeparatingLines|HCB Buy
SHRINGARMS|2026-02-09T09:15:00+05:30|224|220.61|221.36|246.4|224.75|0||Loss|SL hit|2026-02-09T09:40:00+05:30|2026-02-09T09:45:00+05:30|-|HCB Buy
SHRINGARMS|2026-02-09T09:15:00+05:30|224|220.61|221.36|246.4|224.75|0||Loss|SL hit|2026-02-09T09:40:00+05:30|2026-02-09T09:45:00+05:30|-|Hourly Support Buy
BANKBARODA|2026-02-09T09:15:00+05:30|294.8|291|291|324.28|295|0||Loss|SL hit|2026-02-09T09:43:00+05:30|2026-02-09T13:41:00+05:30|RisingWindow,ThreeInsideUp|HCB Buy
CANBK|2026-02-09T09:15:00+05:30|150.24|148.35|148.48|165.264|150.37|0||Loss|SL hit|2026-02-09T09:43:00+05:30|2026-02-09T12:39:00+05:30|BullKicker,RisingWindow|HCB Buy
ATHERENERG|2026-02-10T09:15:00+05:30|734.95|720.1|720.1|808.445|736|0||Loss|SL hit|2026-02-10T09:30:00+05:30|2026-02-10T10:46:00+05:30|BullKicker,RisingWindow,MorningStar|HCB Buy
IRCTC|2026-02-10T09:15:00+05:30|635|624|627.95|698.5|638.95|0||Loss|SL hit|2026-02-10T09:30:00+05:30|2026-02-11T09:41:00+05:30|StrongBullish,RisingWindow|HCB Buy
IRCTC|2026-02-10T09:15:00+05:30|635|624|627.95|698.5|638.95|0||Loss|SL hit|2026-02-10T09:30:00+05:30|2026-02-11T09:41:00+05:30|StrongBullish,RisingWindow|Hourly Support Buy
PATANJALI|2026-02-10T09:15:00+05:30|536.3|527.6|527.6|589.93|536.65|0||Loss|SL hit|2026-02-10T09:30:00+05:30|2026-02-10T09:50:00+05:30|BullKicker,RisingWindow,MorningStar|HCB Buy
